DeployID,Ptt,DepthSensor,Instr,Date,LocationQuality,Latitude,Longitude,Depth,Temperature,Source
"Larry",141256,0.500000,MiniPAT,09:00:00 14-Oct-2015,,,,0.0,14.9,LightLoc
"Larry",141256,0.500000,MiniPAT,08:00:00 15-Oct-2015,,,,0.0,15.1,LightLoc
"Larry",141256,0.500000,MiniPAT,11:00:00 16-Oct-2015,,,,0.0,14.9,LightLoc
"Larry",141256,0.500000,MiniPAT,11:00:00 17-Oct-2015,,,,0.0,15.4,LightLoc
"Larry",141256,0.500000,MiniPAT,11:00:00 18-Oct-2015,,,,0.0,16.2,LightLoc
"Larry",141256,0.500000,MiniPAT,04:00:00 19-Oct-2015,,,,0.0,16.0,LightLoc
"Larry",141256,0.500000,MiniPAT,09:00:00 20-Oct-2015,,,,0.0,14.1,LightLoc
"Larry",141256,0.500000,MiniPAT,05:00:00 21-Oct-2015,,,,0.0,14.5,LightLoc
"Larry",141256,0.500000,MiniPAT,05:00:00 22-Oct-2015,,,,0.0,15.5,LightLoc
"Larry",141256,0.500000,MiniPAT,04:00:00 23-Oct-2015,,,,0.0,13.5,LightLoc
"Larry",141256,0.500000,MiniPAT,10:00:00 24-Oct-2015,,,,0.0,14.3,LightLoc
"Larry",141256,0.500000,MiniPAT,10:00:00 25-Oct-2015,,,,0.0,18.0,LightLoc
"Larry",141256,0.500000,MiniPAT,07:00:00 27-Oct-2015,,,,5.0,19.9,LightLoc
"Larry",141256,0.500000,MiniPAT,06:00:00 29-Oct-2015,,,,0.0,20.6,LightLoc
"Larry",141256,0.500000,MiniPAT,12:00:00 29-Oct-2015,,,,0.0,20.5,LightLoc
"Larry",141256,0.500000,MiniPAT,10:00:00 30-Oct-2015,,,,0.0,20.4,LightLoc
"Larry",141256,0.500000,MiniPAT,04:00:00 31-Oct-2015,,,,0.0,20.3,LightLoc
"Larry",141256,0.500000,MiniPAT,03:00:00 01-Nov-2015,,,,0.0,20.6,LightLoc
"Larry",141256,0.500000,MiniPAT,05:00:00 02-Nov-2015,,,,0.0,14.9,LightLoc
"Larry",141256,0.500000,MiniPAT,08:00:00 03-Nov-2015,,,,0.0,20.5,LightLoc
"Larry",141256,0.500000,MiniPAT,10:00:00 04-Nov-2015,,,,0.0,20.2,LightLoc
"Larry",141256,0.500000,MiniPAT,03:00:00 05-Nov-2015,,,,0.0,20.1,LightLoc
"Larry",141256,0.500000,MiniPAT,07:00:00 06-Nov-2015,,,,0.0,22.0,LightLoc
"Larry",141256,0.500000,MiniPAT,12:00:00 07-Nov-2015,,,,0.0,20.0,LightLoc
"Larry",141256,0.500000,MiniPAT,03:00:00 08-Nov-2015,,,,0.0,19.9,LightLoc
"Larry",141256,0.500000,MiniPAT,07:00:00 09-Nov-2015,,,,4.5,19.6,LightLoc
"Larry",141256,0.500000,MiniPAT,12:00:00 10-Nov-2015,,,,0.0,20.5,LightLoc
"Larry",141256,0.500000,MiniPAT,03:00:00 11-Nov-2015,,,,0.0,20.7,LightLoc
"Larry",141256,0.500000,MiniPAT,07:00:00 12-Nov-2015,,,,0.0,20.3,LightLoc
"Larry",141256,0.500000,MiniPAT,04:00:00 13-Nov-2015,,,,0.0,20.4,LightLoc
"Larry",141256,0.500000,MiniPAT,05:00:00 14-Nov-2015,,,,0.0,19.1,LightLoc
"Larry",141256,0.500000,MiniPAT,08:00:00 15-Nov-2015,,,,0.0,19.9,LightLoc
"Larry",141256,0.500000,MiniPAT,10:00:00 16-Nov-2015,,,,0.0,21.8,LightLoc
"Larry",141256,0.500000,MiniPAT,03:00:00 17-Nov-2015,,,,0.0,20.3,LightLoc
"Larry",141256,0.500000,MiniPAT,09:00:00 18-Nov-2015,,,,0.0,20.5,LightLoc
"Larry",141256,0.500000,MiniPAT,05:00:00 19-Nov-2015,,,,0.0,21.5,LightLoc
"Larry",141256,0.500000,MiniPAT,03:00:00 20-Nov-2015,,,,0.0,20.7,LightLoc
"Larry",141256,0.500000,MiniPAT,03:00:00 21-Nov-2015,,,,0.0,20.7,LightLoc
"Larry",141256,0.500000,MiniPAT,04:00:00 22-Nov-2015,,,,0.0,19.6,LightLoc
"Larry",141256,0.500000,MiniPAT,18:00:00 23-Nov-2015,,,,0.0,25.5,LightLoc
"Larry",141256,0.500000,MiniPAT,04:00:00 24-Nov-2015,,,,0.0,22.5,LightLoc
"Larry",141256,0.500000,MiniPAT,12:00:00 25-Nov-2015,,,,0.0,22.5,LightLoc
"Larry",141256,0.500000,MiniPAT,11:00:00 26-Nov-2015,,,,0.0,22.0,LightLoc
"Larry",141256,0.500000,MiniPAT,10:00:00 27-Nov-2015,,,,0.0,22.2,LightLoc
"Larry",141256,0.500000,MiniPAT,14:00:00 29-Nov-2015,,,,0.0,23.0,LightLoc
"Larry",141256,0.500000,MiniPAT,15:00:00 30-Nov-2015,,,,0.0,22.7,LightLoc
"Larry",141256,0.500000,MiniPAT,14:00:00 01-Dec-2015,,,,0.0,22.8,LightLoc
"Larry",141256,0.500000,MiniPAT,11:00:00 03-Dec-2015,,,,0.0,23.6,LightLoc
"Larry",141256,0.500000,MiniPAT,13:00:00 04-Dec-2015,,,,0.0,23.5,LightLoc
"Larry",141256,0.500000,MiniPAT,13:00:00 05-Dec-2015,,,,0.0,23.0,LightLoc
"Larry",141256,0.500000,MiniPAT,15:00:00 06-Dec-2015,,,,0.0,24.1,LightLoc
"Larry",141256,0.500000,MiniPAT,13:00:00 07-Dec-2015,,,,0.0,25.0,LightLoc
"Larry",141256,0.500000,MiniPAT,13:00:00 08-Dec-2015,,,,0.0,25.0,LightLoc
"Larry",141256,0.500000,MiniPAT,14:00:00 09-Dec-2015,,,,0.0,24.5,LightLoc
"Larry",141256,0.500000,MiniPAT,07:00:00 10-Dec-2015,,,,0.0,24.9,LightLoc
"Larry",141256,0.500000,MiniPAT,14:00:00 11-Dec-2015,,,,0.0,25.4,LightLoc
"Larry",141256,0.500000,MiniPAT,06:00:00 12-Dec-2015,,,,0.0,25.7,LightLoc
"Larry",141256,0.500000,MiniPAT,09:00:00 13-Dec-2015,,,,0.0,25.6,LightLoc
"Larry",141256,0.500000,MiniPAT,12:00:00 14-Dec-2015,,,,0.0,25.2,LightLoc
"Larry",141256,0.500000,MiniPAT,08:00:00 15-Dec-2015,,,,0.0,24.6,LightLoc
"Larry",141256,0.500000,MiniPAT,15:00:00 16-Dec-2015,,,,0.0,25.0,LightLoc
"Larry",141256,0.500000,MiniPAT,09:00:00 17-Dec-2015,,,,0.0,24.8,LightLoc
"Larry",141256,0.500000,MiniPAT,04:00:00 18-Dec-2015,,,,0.0,24.4,LightLoc
"Larry",141256,0.500000,MiniPAT,12:00:00 19-Dec-2015,,,,0.0,25.7,LightLoc
"Larry",141256,0.500000,MiniPAT,09:00:00 20-Dec-2015,,,,0.0,25.5,LightLoc
"Larry",141256,0.500000,MiniPAT,10:00:00 21-Dec-2015,,,,0.0,25.4,LightLoc
"Larry",141256,0.500000,MiniPAT,12:00:00 22-Dec-2015,,,,0.0,26.3,LightLoc
"Larry",141256,0.500000,MiniPAT,08:00:00 23-Dec-2015,,,,0.0,26.0,LightLoc
"Larry",141256,0.500000,MiniPAT,14:00:00 24-Dec-2015,,,,0.0,26.3,LightLoc
"Larry",141256,0.500000,MiniPAT,08:00:00 26-Dec-2015,,,,0.0,26.1,LightLoc
"Larry",141256,0.500000,MiniPAT,16:00:00 27-Dec-2015,,,,0.0,26.1,LightLoc
"Larry",141256,0.500000,MiniPAT,08:00:00 28-Dec-2015,,,,0.0,25.8,LightLoc
"Larry",141256,0.500000,MiniPAT,20:00:00 29-Dec-2015,,,,0.0,25.6,LightLoc
"Larry",141256,0.500000,MiniPAT,10:00:00 30-Dec-2015,,,,0.0,25.3,LightLoc
"Larry",141256,0.500000,MiniPAT,12:00:00 31-Dec-2015,,,,0.0,24.1,LightLoc
"Larry",141256,0.500000,MiniPAT,11:00:00 01-Jan-2016,,,,0.0,24.0,LightLoc
"Larry",141256,0.500000,MiniPAT,12:00:00 02-Jan-2016,,,,0.0,24.2,LightLoc
"Larry",141256,0.500000,MiniPAT,07:00:00 04-Jan-2016,,,,0.0,24.5,LightLoc
"Larry",141256,0.500000,MiniPAT,14:00:00 04-Jan-2016,,,,0.0,24.5,LightLoc
"Larry",141256,0.500000,MiniPAT,12:00:00 05-Jan-2016,,,,0.0,24.0,LightLoc
"Larry",141256,0.500000,MiniPAT,08:00:00 06-Jan-2016,,,,0.0,24.1,LightLoc
"Larry",141256,0.500000,MiniPAT,02:00:00 07-Jan-2016,,,,0.0,24.0,LightLoc
"Larry",141256,0.500000,MiniPAT,12:00:00 08-Jan-2016,,,,0.0,24.0,LightLoc
"Larry",141256,0.500000,MiniPAT,12:00:00 09-Jan-2016,,,,0.0,23.9,LightLoc
"Larry",141256,0.500000,MiniPAT,17:00:00 10-Jan-2016,,,,0.0,24.0,LightLoc
"Larry",141256,0.500000,MiniPAT,10:00:00 11-Jan-2016,,,,0.0,24.0,LightLoc
"Larry",141256,0.500000,MiniPAT,09:00:00 12-Jan-2016,,,,0.0,23.8,LightLoc
"Larry",141256,0.500000,MiniPAT,15:00:00 13-Jan-2016,,,,0.0,24.1,LightLoc
"Larry",141256,0.500000,MiniPAT,10:00:00 14-Jan-2016,,,,0.0,24.0,LightLoc
"Larry",141256,0.500000,MiniPAT,22:00:00 15-Jan-2016,,,,0.0,23.3,LightLoc
"Larry",141256,0.500000,MiniPAT,11:00:00 16-Jan-2016,,,,0.0,22.4,LightLoc
"Larry",141256,0.500000,MiniPAT,16:00:00 17-Jan-2016,,,,0.0,22.2,LightLoc
"Larry",141256,0.500000,MiniPAT,06:00:00 18-Jan-2016,,,,0.0,23.0,LightLoc
"Larry",141256,0.500000,MiniPAT,08:00:00 20-Jan-2016,,,,0.0,23.0,LightLoc
"Larry",141256,0.500000,MiniPAT,04:00:00 21-Jan-2016,,,,0.0,23.9,LightLoc
"Larry",141256,0.500000,MiniPAT,12:00:00 22-Jan-2016,,,,0.0,23.5,LightLoc
"Larry",141256,0.500000,MiniPAT,12:00:00 23-Jan-2016,,,,0.0,23.4,LightLoc
"Larry",141256,0.500000,MiniPAT,13:00:00 24-Jan-2016,,,,0.0,23.0,LightLoc
"Larry",141256,0.500000,MiniPAT,11:00:00 25-Jan-2016,,,,0.0,22.5,LightLoc
"Larry",141256,0.500000,MiniPAT,11:00:00 26-Jan-2016,,,,0.0,22.5,LightLoc
"Larry",141256,0.500000,MiniPAT,10:00:00 27-Jan-2016,,,,0.0,22.5,LightLoc
"Larry",141256,0.500000,MiniPAT,07:00:00 28-Jan-2016,,,,0.0,23.0,LightLoc
"Larry",141256,0.500000,MiniPAT,13:00:00 29-Jan-2016,,,,0.0,22.8,LightLoc
"Larry",141256,0.500000,MiniPAT,11:00:00 30-Jan-2016,,,,0.0,23.4,LightLoc
"Larry",141256,0.500000,MiniPAT,11:00:00 31-Jan-2016,,,,0.0,22.5,LightLoc
"Larry",141256,0.500000,MiniPAT,11:00:00 01-Feb-2016,,,,0.0,22.4,LightLoc
"Larry",141256,0.500000,MiniPAT,10:00:00 02-Feb-2016,,,,0.0,23.3,LightLoc
"Larry",141256,0.500000,MiniPAT,10:00:00 03-Feb-2016,,,,0.0,23.3,LightLoc
"Larry",141256,0.500000,MiniPAT,12:00:00 04-Feb-2016,,,,0.0,22.9,LightLoc
"Larry",141256,0.500000,MiniPAT,04:00:00 06-Feb-2016,,,,0.0,22.7,LightLoc
"Larry",141256,0.500000,MiniPAT,13:00:00 06-Feb-2016,,,,0.0,23.0,LightLoc
"Larry",141256,0.500000,MiniPAT,13:00:00 07-Feb-2016,,,,0.0,22.8,LightLoc
"Larry",141256,0.500000,MiniPAT,04:00:00 08-Feb-2016,,,,0.0,22.5,LightLoc
"Larry",141256,0.500000,MiniPAT,05:00:00 09-Feb-2016,,,,0.0,22.0,LightLoc
"Larry",141256,0.500000,MiniPAT,02:00:00 10-Feb-2016,,,,5.0,22.1,LightLoc
"Larry",141256,0.500000,MiniPAT,23:00:00 11-Feb-2016,,,,0.0,21.4,LightLoc
"Larry",141256,0.500000,MiniPAT,00:00:00 12-Feb-2016,,,,0.0,21.4,LightLoc
"Larry",141256,0.500000,MiniPAT,00:00:00 13-Feb-2016,,,,0.0,22.3,LightLoc
"Larry",141256,0.500000,MiniPAT,01:00:00 15-Feb-2016,,,,0.0,25.0,LightLoc
"Larry",141256,0.500000,MiniPAT,03:00:00 15-Feb-2016,,,,0.0,25.9,LightLoc
"Larry",141256,0.500000,MiniPAT,00:00:00 16-Feb-2016,,,,0.0,24.2,LightLoc
"Larry",141256,0.500000,MiniPAT,00:00:00 17-Feb-2016,,,,0.0,24.8,LightLoc
"Larry",141256,0.500000,MiniPAT,00:00:00 18-Feb-2016,,,,0.0,24.4,LightLoc
"Larry",141256,0.500000,MiniPAT,00:00:00 20-Feb-2016,,,,0.0,19.4,LightLoc
"Larry",141256,0.500000,MiniPAT,23:00:00 21-Feb-2016,,,,0.0,23.1,LightLoc
"Larry",141256,0.500000,MiniPAT,23:00:00 22-Feb-2016,,,,0.0,23.9,LightLoc
"Larry",141256,0.500000,MiniPAT,11:00:00 24-Feb-2016,,,,0.0,24.8,LightLoc
"Larry",141256,0.500000,MiniPAT,12:00:00 25-Feb-2016,,,,0.0,24.6,LightLoc
"Larry",141256,0.500000,MiniPAT,12:00:00 26-Feb-2016,,,,0.0,24.0,LightLoc
"Larry",141256,0.500000,MiniPAT,07:00:00 27-Feb-2016,,,,0.0,23.9,LightLoc
"Larry",141256,0.500000,MiniPAT,23:00:00 27-Feb-2016,,,,0.0,24.0,Status
"Larry",141256,0.500000,MiniPAT,01:00:00 28-Feb-2016,,,,0.0,24.0,Status
"Larry",141256,0.500000,MiniPAT,08:00:00 28-Feb-2016,,,,0.0,23.8,LightLoc
"Larry",141256,0.500000,MiniPAT,10:00:00 28-Feb-2016,,,,0.0,23.9,Status
"Larry",141256,0.500000,MiniPAT,21:00:00 28-Feb-2016,,,,0.0,24.5,Status
"Larry",141256,0.500000,MiniPAT,04:00:00 29-Feb-2016,,,,0.0,24.4,Status
"Larry",141256,0.500000,MiniPAT,10:00:00 29-Feb-2016,,,,0.0,24.3,Status
"Larry",141256,0.500000,MiniPAT,14:00:00 29-Feb-2016,,,,0.0,24.2,Status
"Larry",141256,0.500000,MiniPAT,21:00:00 29-Feb-2016,,,,0.0,24.4,Status
"Larry",141256,0.500000,MiniPAT,02:00:00 01-Mar-2016,,,,0.0,24.3,Status
"Larry",141256,0.500000,MiniPAT,05:00:00 01-Mar-2016,,,,0.0,24.2,LightLoc
"Larry",141256,0.500000,MiniPAT,14:00:00 01-Mar-2016,,,,0.0,24.3,Status
"Larry",141256,0.500000,MiniPAT,18:00:00 01-Mar-2016,,,,0.0,24.4,Status
"Larry",141256,0.500000,MiniPAT,20:00:00 01-Mar-2016,,,,0.0,24.3,Status
"Larry",141256,0.500000,MiniPAT,06:00:00 02-Mar-2016,,,,0.0,24.0,Status
"Larry",141256,0.500000,MiniPAT,11:00:00 02-Mar-2016,,,,0.0,23.9,Status
"Larry",141256,0.500000,MiniPAT,15:00:00 02-Mar-2016,,,,0.0,24.0,Status
"Larry",141256,0.500000,MiniPAT,22:00:00 02-Mar-2016,,,,0.0,24.1,Status
"Larry",141256,0.500000,MiniPAT,10:00:00 03-Mar-2016,,,,0.0,24.0,Status
"Larry",141256,0.500000,MiniPAT,15:00:00 03-Mar-2016,,,,0.0,24.3,Status
"Larry",141256,0.500000,MiniPAT,01:00:00 04-Mar-2016,,,,0.0,24.2,Status
"Larry",141256,0.500000,MiniPAT,08:00:00 04-Mar-2016,,,,0.0,24.1,Status
"Larry",141256,0.500000,MiniPAT,17:00:00 04-Mar-2016,,,,0.0,24.0,Status
"Larry",141256,0.500000,MiniPAT,00:00:00 05-Mar-2016,,,,0.0,24.0,Status
"Larry",141256,0.500000,MiniPAT,11:00:00 05-Mar-2016,,,,0.0,24.2,Status
"Larry",141256,0.500000,MiniPAT,12:00:00 05-Mar-2016,,,,0.0,24.2,Status
"Larry",141256,0.500000,MiniPAT,16:00:00 05-Mar-2016,,,,0.0,24.3,Status
"Larry",141256,0.500000,MiniPAT,22:00:00 05-Mar-2016,,,,0.0,24.2,Status
"Larry",141256,0.500000,MiniPAT,09:00:00 06-Mar-2016,,,,0.0,24.0,Status
"Larry",141256,0.500000,MiniPAT,10:00:00 06-Mar-2016,,,,0.0,24.0,Status
"Larry",141256,0.500000,MiniPAT,11:00:00 06-Mar-2016,,,,0.0,24.0,Status
"Larry",141256,0.500000,MiniPAT,22:00:00 06-Mar-2016,,,,0.0,24.1,Status
"Larry",141256,0.500000,MiniPAT,01:00:00 07-Mar-2016,,,,0.0,24.0,Status
"Larry",141256,0.500000,MiniPAT,01:00:00 08-Mar-2016,,,,0.0,23.4,Status
"Larry",141256,0.500000,MiniPAT,10:00:00 08-Mar-2016,,,,0.0,23.2,Status
"Larry",141256,0.500000,MiniPAT,12:00:00 08-Mar-2016,,,,0.0,23.2,Status
"Larry",141256,0.500000,MiniPAT,23:00:00 08-Mar-2016,,,,0.0,23.3,Status
"Larry",141256,0.500000,MiniPAT,08:00:00 09-Mar-2016,,,,0.0,23.3,Status
"Larry",141256,0.500000,MiniPAT,10:00:00 09-Mar-2016,,,,0.0,23.3,Status
"Larry",141256,0.500000,MiniPAT,15:00:00 09-Mar-2016,,,,0.0,23.4,Status
"Larry",141256,0.500000,MiniPAT,20:00:00 09-Mar-2016,,,,0.0,23.6,Status
"Larry",141256,0.500000,MiniPAT,21:00:00 09-Mar-2016,,,,0.0,23.5,Status
"Larry",141256,0.500000,MiniPAT,07:00:00 10-Mar-2016,,,,0.0,23.4,Status
"Larry",141256,0.500000,MiniPAT,08:00:00 10-Mar-2016,,,,0.0,23.3,Status
"Larry",141256,0.500000,MiniPAT,14:00:00 10-Mar-2016,,,,0.0,23.4,Status
"Larry",141256,0.500000,MiniPAT,23:00:00 10-Mar-2016,,,,0.0,23.4,Status
"Larry",141256,0.500000,MiniPAT,10:00:00 11-Mar-2016,,,,0.0,23.2,Status
"Larry",141256,0.500000,MiniPAT,12:00:00 11-Mar-2016,,,,0.0,23.3,Status
"Larry",141256,0.500000,MiniPAT,21:00:00 11-Mar-2016,,,,0.0,24.5,Status
"Larry",141256,0.500000,MiniPAT,22:00:00 11-Mar-2016,,,,0.0,24.2,Status
"Larry",141256,0.500000,MiniPAT,23:00:00 11-Mar-2016,,,,0.0,24.2,Status
"Larry",141256,0.500000,MiniPAT,03:00:00 12-Mar-2016,,,,0.0,23.6,Status
"Larry",141256,0.500000,MiniPAT,10:00:00 12-Mar-2016,,,,0.0,23.4,Status
"Larry",141256,0.500000,MiniPAT,21:00:00 12-Mar-2016,,,,0.0,24.3,Status
